src,dst,relationship
userId_9119,userId_9012,follow
userId_9119,userId_1333,follow
userId_9119,userId_24481,follow
userId_9119,userId_25084,follow
userId_9119,userId_31104,follow
userId_9119,userId_10790,follow
userId_9119,userId_32641,follow
userId_9119,userId_18712,follow
userId_9119,userId_39172,follow
userId_9119,userId_20726,follow
userId_9119,userId_28113,follow
userId_9119,userId_19602,follow
userId_9119,userId_21682,follow
userId_9119,userId_12583,follow
userId_9119,userId_2632,follow
userId_9119,userId_37079,follow
userId_9119,userId_17221,follow
userId_9119,userId_6011,follow
userId_9119,userId_16486,follow
userId_9119,userId_12642,follow
userId_9119,userId_5894,follow
userId_9119,userId_11030,follow
userId_9119,userId_14593,follow
userId_9119,userId_21877,follow
userId_9119,userId_2957,follow
userId_9119,userId_19272,follow
userId_9119,userId_15286,follow
userId_9119,userId_31256,follow
userId_9119,userId_17721,follow
userId_9119,userId_14532,follow
userId_9119,userId_16191,follow
userId_9119,userId_19414,follow
userId_9119,userId_1901,follow
userId_9119,userId_9852,follow
userId_9119,userId_10871,follow
userId_9119,userId_7302,follow
userId_9119,userId_22547,follow
userId_9119,userId_16387,follow
userId_9119,userId_5423,follow
userId_9119,userId_31681,follow
userId_9119,userId_5397,follow
userId_9119,userId_38711,follow
userId_9119,userId_1381,follow
userId_9119,userId_38440,follow
userId_9119,userId_627,follow
userId_9119,userId_8887,follow
userId_9119,userId_36177,follow
userId_9119,userId_10551,follow
userId_9119,userId_3889,follow
userId_9119,userId_17707,follow
userId_9119,userId_37378,follow
userId_9119,userId_18654,follow
userId_9119,userId_14937,follow
userId_9119,userId_8787,follow
userId_9119,userId_23632,follow
userId_9119,userId_12411,follow
userId_9119,userId_10607,follow
userId_9119,userId_34083,follow
userId_9119,userId_23826,follow
userId_9119,userId_6538,follow
userId_9119,userId_5506,follow
userId_9119,userId_19954,follow
userId_9119,userId_2131,follow
userId_9119,userId_8426,follow
userId_9119,userId_24549,follow
userId_9119,userId_5678,follow
userId_9119,userId_24574,follow
userId_9119,userId_18267,follow
userId_9119,userId_38547,follow
userId_9119,userId_12890,follow
userId_9119,userId_11632,follow
userId_9119,userId_31361,follow
userId_9119,userId_18559,follow
userId_9119,userId_25919,follow
userId_9119,userId_39509,follow
userId_9119,userId_13117,follow
userId_9119,userId_8594,follow
userId_9119,userId_21478,follow
userId_9119,userId_19499,follow
userId_9119,userId_9625,follow
userId_9119,userId_19790,follow
userId_9119,userId_10625,follow
userId_9119,userId_31679,follow
userId_9119,userId_3036,follow
userId_9119,userId_25537,follow
userId_9119,userId_22291,follow
userId_9119,userId_33077,follow
userId_9119,userId_21820,follow
userId_9119,userId_10221,follow
userId_9119,userId_6802,follow
userId_9119,userId_2489,follow
userId_9119,userId_135,follow
userId_9119,userId_3163,follow
userId_9119,userId_37496,follow
userId_9119,userId_32809,follow
userId_9119,userId_23614,follow
userId_9119,userId_15126,follow
userId_9119,userId_38552,follow
userId_9119,userId_28970,follow
userId_9119,userId_34909,follow
userId_9119,userId_35041,follow
userId_9119,userId_10556,follow
userId_9119,userId_15020,follow
userId_9119,userId_12714,follow
userId_9119,userId_2811,follow
userId_9119,userId_17755,follow
userId_9119,userId_24740,follow
userId_9119,userId_14215,follow
userId_9119,userId_7359,follow
userId_9119,userId_20260,follow
userId_9119,userId_949,follow
userId_9119,userId_13851,follow
userId_9119,userId_5286,follow
userId_9119,userId_7727,follow
userId_9119,userId_16164,follow
userId_9119,userId_31517,follow
userId_9119,userId_2403,follow
userId_9119,userId_39295,follow
userId_9119,userId_357,follow
userId_9119,userId_14949,follow
userId_9119,userId_4060,follow
userId_9119,userId_17014,follow
userId_9119,userId_37859,follow
userId_9119,userId_3603,follow
userId_9119,userId_23637,follow
userId_9119,userId_27627,follow
userId_9119,userId_2167,follow
userId_9119,userId_33975,follow
userId_9119,userId_1701,follow
userId_9119,userId_24287,follow
userId_9119,userId_16573,follow
userId_9119,userId_13683,follow
userId_9119,userId_1329,follow
userId_9119,userId_5741,follow
userId_9119,userId_10175,follow
userId_9119,userId_16361,follow
userId_9119,userId_17165,follow
userId_9119,userId_36734,follow
userId_9119,userId_39639,follow
userId_9119,userId_34125,follow
userId_9119,userId_18221,follow
userId_9119,userId_15088,follow
userId_9119,userId_19960,follow
userId_9119,userId_9334,follow
userId_9119,userId_17407,follow
userId_9119,userId_1809,follow
userId_9119,userId_5922,follow
userId_9119,userId_21956,follow
userId_9119,userId_17667,follow
userId_9119,userId_17952,follow
userId_9119,userId_5206,follow
userId_9119,userId_33776,follow
userId_9119,userId_36744,follow
userId_9119,userId_3577,follow
userId_9119,userId_39476,follow
userId_9119,userId_15648,follow
userId_9119,userId_35033,follow
userId_9119,userId_13051,follow
userId_9119,userId_35855,follow
userId_9119,userId_6320,follow
userId_9119,userId_20297,follow
userId_9119,userId_20105,follow
userId_9119,userId_7944,follow
userId_9119,userId_27907,follow
userId_9119,userId_10851,follow
userId_9119,userId_16867,follow
userId_9119,userId_9088,follow
userId_9119,userId_34033,follow
userId_9119,userId_32500,follow
userId_9119,userId_36395,follow
userId_9119,userId_30082,follow
userId_9119,userId_5225,follow
userId_9119,userId_205,follow
userId_9119,userId_15298,follow
userId_9119,userId_34705,follow
userId_9119,userId_36554,follow
userId_9119,userId_33809,follow
userId_9119,userId_7997,follow
userId_9119,userId_26030,follow
userId_9119,userId_16257,follow
userId_9119,userId_10661,follow
userId_9119,userId_8385,follow
userId_9119,userId_7275,follow
userId_9119,userId_35966,follow
userId_9119,userId_12501,follow
userId_9119,userId_8576,follow
userId_9119,userId_16281,follow
userId_9119,userId_7534,follow
userId_9119,userId_32802,follow
userId_9119,userId_8667,follow
userId_9119,userId_29611,follow
userId_9119,userId_26099,follow
userId_9119,userId_37130,follow
userId_9119,userId_12320,follow
userId_9119,userId_19497,follow
userId_9119,userId_38803,follow
userId_9119,userId_3144,follow
userId_9119,userId_34592,follow
userId_9119,userId_18869,follow
userId_9119,userId_35869,follow
userId_9119,userId_36448,follow
userId_9119,userId_37880,follow
userId_9119,userId_32258,follow
userId_9119,userId_19370,follow
userId_9119,userId_36195,follow
userId_9119,userId_18684,follow
userId_9119,userId_30796,follow
userId_9119,userId_28965,follow
userId_9119,userId_18329,follow
userId_9119,userId_36581,follow
userId_9119,userId_33264,follow
userId_9119,userId_1924,follow
userId_9119,userId_8456,follow
userId_9119,userId_9604,follow
userId_9119,userId_35909,follow
userId_9119,userId_1,follow
userId_9119,userId_29228,follow
userId_9119,userId_13506,follow
userId_9119,userId_11153,follow
userId_9119,userId_31594,follow
userId_9119,userId_14916,follow
userId_9119,userId_11216,follow
userId_9119,userId_20855,follow
userId_9119,userId_21823,follow
userId_9119,userId_4683,follow
userId_9119,userId_3540,follow
userId_9119,userId_13628,follow
userId_9119,userId_2832,follow
userId_9119,userId_9637,follow
userId_9119,userId_3048,follow
userId_9119,userId_26992,follow
userId_9119,userId_17564,follow
userId_9119,userId_7776,follow
userId_9119,userId_36537,follow
userId_9119,userId_438,follow
userId_9119,userId_38551,follow
userId_9119,userId_11741,follow
userId_9119,userId_15182,follow
userId_9119,userId_31542,follow
userId_9119,userId_12049,follow
userId_9119,userId_22348,follow
userId_9119,userId_19653,follow
userId_9119,userId_22203,follow
userId_9119,userId_13947,follow
userId_9119,userId_5768,follow
userId_9119,userId_16113,follow
userId_9119,userId_6481,follow
userId_9119,userId_14934,follow
userId_9119,userId_22671,follow
userId_9119,userId_11530,follow
userId_9119,userId_19980,follow
userId_9119,userId_28418,follow
userId_9119,userId_21907,follow
userId_9119,userId_12836,follow
userId_9119,userId_30265,follow
userId_9119,userId_8118,follow
userId_9119,userId_19879,follow
userId_9119,userId_3476,follow
userId_9119,userId_39103,follow
userId_9119,userId_26285,follow
userId_9119,userId_32563,follow
userId_9119,userId_25784,follow
userId_9119,userId_7606,follow
userId_9119,userId_25088,follow
userId_9119,userId_34255,follow
userId_9119,userId_22409,follow
userId_9119,userId_7512,follow
userId_9119,userId_33247,follow
userId_9119,userId_34486,follow
userId_9119,userId_38040,follow
userId_9119,userId_14014,follow
userId_9119,userId_35276,follow
userId_9119,userId_5760,follow
userId_9119,userId_3773,follow
userId_9119,userId_31736,follow
userId_9119,userId_18685,follow
userId_9119,userId_15518,follow
userId_9119,userId_15747,follow
userId_9119,userId_37627,follow
userId_9119,userId_2643,follow
userId_9119,userId_34778,follow
userId_9119,userId_25795,follow
userId_9119,userId_30017,follow
userId_9119,userId_13636,follow
userId_9119,userId_17493,follow
userId_9119,userId_602,follow
userId_9119,userId_25825,follow
userId_9119,userId_33406,follow
userId_9119,userId_27217,follow
userId_9119,userId_25471,follow
userId_9119,userId_28098,follow
userId_9119,userId_25937,follow
userId_9119,userId_9368,follow
userId_9119,userId_11524,follow
userId_9119,userId_35197,follow
userId_9119,userId_24511,follow
userId_9119,userId_25717,follow
userId_9119,userId_39501,follow
userId_9119,userId_647,follow
userId_9119,userId_1393,follow
userId_9119,userId_2655,follow
userId_9119,userId_18500,follow
userId_9119,userId_7348,follow
userId_9119,userId_8372,follow
userId_9119,userId_38602,follow
userId_9119,userId_16184,follow
userId_9119,userId_5009,follow
userId_9119,userId_32155,follow
userId_9119,userId_29279,follow
userId_9119,userId_29057,follow
userId_9119,userId_25150,follow
userId_9119,userId_33706,follow
userId_9119,userId_16494,follow
userId_9119,userId_13704,follow
userId_9119,userId_4408,follow
userId_9119,userId_32596,follow
userId_9119,userId_23424,follow
userId_9119,userId_29474,follow
userId_9119,userId_190,follow
userId_9119,userId_28969,follow
userId_9119,userId_28229,follow
userId_9119,userId_36069,follow
userId_9119,userId_22569,follow
userId_9119,userId_32316,follow
userId_9119,userId_24419,follow
userId_9119,userId_27738,follow
userId_9119,userId_7488,follow
userId_9119,userId_11775,follow
userId_9119,userId_6677,follow
userId_9119,userId_19804,follow
userId_9119,userId_35884,follow
userId_9119,userId_23580,follow
userId_9119,userId_14105,follow
userId_9119,userId_21423,follow
userId_9119,userId_11284,follow
userId_9119,userId_3768,follow
userId_9119,userId_38138,follow
userId_9119,userId_25107,follow
userId_9119,userId_39759,follow
userId_9119,userId_20482,follow
userId_9119,userId_37624,follow
userId_9119,userId_6630,follow
userId_9119,userId_9051,follow
userId_9119,userId_26631,follow
userId_9119,userId_28380,follow
userId_9119,userId_32963,follow
userId_9119,userId_15292,follow
userId_9119,userId_35626,follow
userId_9119,userId_2582,follow
userId_9119,userId_31002,follow
userId_9119,userId_29283,follow
userId_9119,userId_12261,follow
userId_9119,userId_34035,follow
userId_9119,userId_17710,follow
userId_9119,userId_6297,follow
userId_9119,userId_3345,follow
userId_9119,userId_11898,follow
userId_9119,userId_12922,follow
userId_9119,userId_24945,follow
userId_9119,userId_1201,follow
userId_9119,userId_9074,follow
userId_9119,userId_27851,follow
userId_9119,userId_14740,follow
userId_9119,userId_38192,follow
userId_9119,userId_31917,follow
userId_9119,userId_27036,follow
userId_9119,userId_21980,follow
userId_9119,userId_36857,follow
userId_9119,userId_32106,follow
userId_9119,userId_25907,follow
userId_9119,userId_13657,follow
userId_9119,userId_12456,follow
userId_9119,userId_18802,follow
userId_9119,userId_26158,follow
userId_9119,userId_35892,follow
userId_9119,userId_6068,follow
userId_9119,userId_26566,follow
userId_9119,userId_12398,follow
userId_9119,userId_26108,follow
userId_9119,userId_37721,follow
userId_9119,userId_7973,follow
userId_9119,userId_20049,follow
userId_9119,userId_22306,follow
userId_9119,userId_1318,follow
userId_9119,userId_29274,follow
userId_9119,userId_37145,follow
userId_9119,userId_23421,follow
userId_9119,userId_19067,follow
userId_9119,userId_28087,follow
userId_9119,userId_36921,follow
userId_9119,userId_7075,follow
userId_9119,userId_32101,follow
userId_9119,userId_11562,follow
userId_9119,userId_21592,follow
userId_9119,userId_20837,follow
userId_9119,userId_36445,follow
userId_9119,userId_39290,follow
userId_9119,userId_12865,follow
userId_9119,userId_6993,follow
userId_9119,userId_16050,follow
userId_9119,userId_6008,follow
userId_9119,userId_27,follow
userId_9119,userId_17917,follow
userId_9119,userId_30940,follow
userId_9119,userId_22450,follow
userId_9119,userId_32219,follow
userId_9119,userId_9271,follow
userId_9119,userId_25474,follow
userId_9119,userId_34735,follow
userId_9119,userId_3198,follow
userId_9119,userId_23368,follow
userId_9119,userId_20571,follow
userId_9119,userId_2875,follow
userId_9119,userId_3818,follow
userId_9119,userId_1180,follow
userId_9119,userId_11597,follow
userId_9119,userId_31490,follow
userId_9119,userId_5983,follow
userId_9119,userId_23733,follow
userId_9119,userId_29638,follow
userId_9119,userId_18593,follow
userId_9119,userId_18118,follow
userId_9119,userId_7753,follow
userId_9119,userId_21732,follow
userId_9119,userId_37814,follow
userId_9119,userId_5772,follow
userId_9119,userId_30735,follow
userId_9119,userId_37785,follow
userId_9119,userId_9994,follow
userId_9119,userId_5004,follow
userId_9119,userId_36385,follow
userId_9119,userId_12856,follow
userId_9119,userId_14151,follow
userId_9119,userId_3665,follow
userId_9119,userId_14780,follow
userId_9119,userId_8473,follow
userId_9119,userId_31416,follow
userId_9119,userId_39072,follow
userId_9119,userId_16954,follow
userId_9119,userId_23233,follow
userId_9119,userId_27712,follow
userId_9119,userId_17233,follow
userId_9119,userId_38555,follow
userId_9119,userId_27882,follow
userId_9119,userId_24333,follow
userId_9119,userId_6588,follow
userId_9119,userId_16261,follow
userId_9119,userId_29371,follow
userId_9119,userId_17904,follow
userId_9119,userId_10323,follow
userId_9119,userId_2750,follow
userId_9119,userId_29632,follow
userId_9119,userId_31577,follow
userId_9119,userId_15080,follow
userId_9119,userId_5077,follow
userId_9119,userId_29848,follow
userId_9119,userId_9728,follow
userId_9119,userId_37334,follow
userId_9119,userId_24876,follow
userId_9119,userId_38354,follow
userId_9119,userId_15937,follow
userId_9119,userId_11779,follow
userId_9119,userId_22445,follow
userId_9119,userId_3055,follow
userId_9119,userId_10131,follow
userId_9119,userId_29721,follow
userId_9119,userId_37628,follow
userId_9119,userId_7537,follow
userId_9119,userId_24512,follow
userId_9119,userId_34509,follow
userId_9119,userId_38813,follow
userId_9119,userId_1744,follow
userId_9119,userId_5885,follow
userId_9119,userId_31049,follow
userId_9119,userId_35434,follow
userId_9119,userId_2912,follow
userId_9119,userId_3275,follow
userId_9119,userId_27523,follow
userId_9119,userId_21334,follow
userId_9119,userId_21156,follow
userId_9119,userId_7922,follow
userId_9119,userId_13979,follow
userId_9119,userId_227,follow
userId_9119,userId_7788,follow
userId_9119,userId_12274,follow
userId_9119,userId_15795,follow
